#,项目,跟踪,父任务,状态,优先级,主题,作者,指派给,更新于,类别,目标版本,开始日期,计划完成日期,预期时间,耗时,% 完成,创建于,结束日期,相关的问题,Bug类型,Bug严重程度,Bug引入阶段,Bug发现阶段,私有,描述
5849,四川后台管理系统4.0优化,Bug,,待升级,高,频道改版-首页左侧推荐位,匿名用户,施 涛,2015/10/22 12:12,epg,,2015/10/14,2015/10/21,,0,0,2015/10/14 15:06,2015/10/21 17:04,,,,,,FALSE,"问题：点击首页左侧的推荐位，进入频道后，一级悬浮菜单的灰色选中效果在推荐的频道所属分类上。
需求：点击首页左侧的推荐位，进入频道后，一级悬浮菜单的灰色选中效果应在第一个全部频道上。
"
5844,四川后台管理系统4.0优化,Bug,,待升级,高,频道改版-首页导航选中光标,匿名用户,施 涛,2015/10/22 11:21,epg,,2015/10/14,2015/10/21,,0,0,2015/10/14 14:59,2015/10/21 11:05,,,,,,FALSE,"问题：在首页导航上选中后光标再左右移动，绿色色块也会跟着移动
需求：在导航上当选中分类后，光标左右移动，色块依旧在选中的导航分类上不动。
"
5835,四川后台管理系统4.0优化,Bug,,待验证,中,4K盒子，凤凰模版首页，长图推荐内容标题为文字与数字组合时，会出现重叠,夏 志远,罗 华华,2015/11/11 9:28,epg,,2015/10/13,,,0,100,2015/10/13 17:59,2015/11/5 11:50,,,,,,FALSE,!4k凤凰首页标题显示.jpg!
5832,四川后台管理系统4.0优化,Feature,,待验证,低,【内容管理】-专栏管理，新增自动编排功能,吴 彦泽,张 晓波,2015/11/30 18:26,DCMS 4.0,2.1,2015/10/13,,,0,100,2015/10/13 16:41,2015/11/26 13:47,,,,,,FALSE,"需求：
1、内容采集入库后触发自动编排；
2、按照自动编排标签进行自动编排；"
5819,四川后台管理系统4.0优化,Bug,,已关闭,中,dcms--栏目权限,谢 佳作,张 晓波,2015/12/7 17:17,DCMS 4.0,,2015/10/13,,,0,100,2015/10/13 13:50,2015/10/14 10:19,,,,,,FALSE,"子栏目的组织权限可以看到父栏目，但应该把父栏目的操作权限去掉
"
5818,四川后台管理系统4.0优化,Bug,,已关闭,中,dcms--编排“文字”类型时报500,谢 佳作,张 晓波,2015/12/7 17:17,DCMS 4.0,,2015/10/13,,,0,100,2015/10/13 13:46,2015/10/14 11:12,,,,,,FALSE,编排添加内容类型为“文字”时，点击内容名称报500
5816,四川后台管理系统4.0优化,Bug,,已关闭,中,dcms--专题热区添加外部链接类型报500,谢 佳作,张 晓波,2015/10/14 10:54,DCMS 4.0,,2015/10/13,,,0,0,2015/10/13 13:33,2015/10/13 13:33,,,,,,FALSE,专题页面上有“返回”热区，需添加为外部链接backurl返回，选择内容类型时报500
5813,四川后台管理系统4.0优化,Bug,,已关闭,中,体验卡首页模板参数“首页背景图”修改无效,沈 玮,罗 华华,2016/4/27 15:34,epg,2.1,2015/10/13,,,0.1,100,2015/10/13 10:55,2015/10/13 11:37,,功能类,致命,,,FALSE,
5805,四川后台管理系统4.0优化,Bug,,待验证,中,九洲4K盒子，新闻模版凤凰页面，光标与选中框重叠,夏 志远,沈 玮,2015/10/30 15:12,epg,,2015/10/12,,,0,0,2015/10/12 15:53,2015/10/13 10:42,,,,,,FALSE,!凤凰光标.jpg!
5789,四川后台管理系统4.0优化,Feature,,已关闭,高,DCMS-展示栏目,张 岚,张 晓波,2015/12/7 17:18,DCMS 4.0,,2015/10/10,,,0,0,2015/10/10 14:13,2015/10/29 16:10,,,,,,FALSE,需求：展示栏目，如熊猫大首页中有15个展示栏目，修改后需要发布需要一个个点发布，需添加栏目发布功能，类似于编排发布右边的栏目发布功能；
5788,四川后台管理系统4.0优化,Feature,,反馈协商,高,DCMS-内容编排,张 岚,张 晓波,2015/10/22 15:09,DCMS 4.0,,2015/10/10,,,0,0,2015/10/10 14:12,2015/10/22 15:09,,,,,,FALSE,需求：进行内容编排时可以选择批量添加时；选择内容 - 添加时间维度，如选择当天新增的内容；
5787,四川后台管理系统4.0优化,Feature,,已关闭,高,综艺、凤凰--列表页,张 岚,沈 玮,2015/10/21 16:44,DCMS 4.0,,2015/10/10,,,0,0,2015/10/10 14:06,2015/10/21 16:44,,,,,,FALSE,当导航文字超过5个字时，文字滚动显示；
5778,四川后台管理系统4.0优化,Feature,,已关闭,中,电信活动-营业厅包时段订购需求,吴 彦泽,沈 玮,2015/12/23 15:27,epg,电信活动-营业厅包时段订购需求,2015/10/9,2015/10/14,,0,100,2015/10/9 19:48,2015/10/13 10:56,,,,,,FALSE,需求见文档<电信活动-营业厅包时段订购需求>
5777,四川后台管理系统4.0优化,Bug,,已关闭,中,按组织配置审核流程 功能实现错误。给组织德阳（5106） 设置 publish.audit1.vod=5106，创建新电影 属于德阳，发布电影后，电影状态为二审通过，期望：在待一审,李 歆然,张 晓波,2015/12/8 16:52,DCMS 4.0,2.1,2015/10/9,,,0,100,2015/10/9 17:54,2015/10/10 16:06,,,,,,FALSE,如题
5775,四川后台管理系统4.0优化,Bug,,待验证,中,电影/电视剧首页全屏推荐位，光标可向“关闭”左侧移动，但左侧并无按钮，预期：光标不可移动,夏 志远,施 涛,2015/10/30 15:12,epg,,2015/10/9,,,0,0,2015/10/9 17:31,2015/10/9 17:51,,,,,,FALSE,!电影电视剧全屏推荐位光标.jpg!
5774,四川后台管理系统4.0优化,Bug,,已关闭,中,九洲4K盒子，电影/电视剧首页全屏推荐位，在推荐位图片消失后，光标仍在原处，预期：图片消失后，光标在第一个大图内容上,夏 志远,沈 玮,2016/1/14 10:51,epg,,2015/10/9,,,0,0,2015/10/9 17:17,2015/10/9 17:43,,功能类,致命,,,FALSE,!电影电视剧全屏推荐位.jpg!
5773,四川后台管理系统4.0优化,Bug,,已关闭,高,地市州——更换底图后logo重叠,张 岚,施 涛,2015/10/21 16:55,epg,,2015/10/9,,,0,0,2015/10/9 16:21,2015/10/9 17:39,,,,,,FALSE,"更换底图后，左侧上面的熊猫logo会有重叠。
需求：无重叠。"
5764,四川后台管理系统4.0优化,Bug,,已关闭,中,教育：公开课页面，点击内容，进入内容详情页，默认焦点在“返回首页”上，预期：在第一个内容上,夏 志远,施 涛,2015/10/30 15:13,epg,,2015/10/8,,,0,0,2015/10/8 17:55,2015/10/9 10:12,,,,,,FALSE,
5763,四川后台管理系统4.0优化,Bug,,已关闭,中,4K盒子所有进入播放会有9秒左右的延迟,夏 志远,施 涛,2015/10/30 15:13,epg,,2015/10/8,,,0,0,2015/10/8 15:53,2015/10/20 10:53,,,,,,FALSE,
5758,四川后台管理系统4.0优化,Bug,,待验证,中,测试所有生效失效时间设置，是否有效,吴 彦泽,张 晓波,2015/12/8 17:33,DCMS 4.0,2.1,2015/9/30,,,0,100,2015/9/30 23:05,2015/12/8 17:33,,,,,,FALSE,"编排生效失效时间、推荐位生效失效时间等。
"
5757,四川后台管理系统4.0优化,Bug,,已关闭,很高,推荐位优化,吴 彦泽,张 晓波,2015/12/8 16:54,DCMS 4.0,2.1,2015/9/30,2015/10/8,,0,0,2015/9/30 22:30,2015/10/9 14:47,,,,,,FALSE,"1、推荐位可以取消默认图片设置。新增一个可选框，取消默认推荐图，如勾选则取消，不勾选保持默认图片。
2、取消默认元素时，可以删除默认图片。"
5706,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版--回看详情页光标无法选中右侧节目单,谢 佳作,施 涛,2015/10/14 10:54,epg,,2015/9/28,,,0,0,2015/9/28 16:01,2015/9/29 15:53,,,,,,FALSE,"1.进入频道改版回看详情页，进入时默认光标在视频窗上
2.点击遥控器右键，光标消失
期望：
光标能右移到右侧节目单上，进行点击，并跳转播放"
5705,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版--悬浮窗菜单,谢 佳作,施 涛,2015/10/14 10:55,epg,,2015/9/28,,,0,0,2015/9/28 15:46,2015/9/29 15:53,,,,,,FALSE,悬浮窗菜单消失后，再次点击遥控器“确定”键，无法呼出悬浮窗菜单
5687,四川后台管理系统4.0优化,Feature,,已关闭,中,综艺、凤凰--列表页,张 岚,沈 玮,2015/10/21 16:45,epg,,2015/9/25,,,0,0,2015/9/25 13:08,2015/9/25 15:40,,,,,,FALSE,导航返回逻辑，在导航中不管进行多少次切换，第一次按返回应返回到进入时的第一个导航上，再按返回，返回到首页，若当前就在进入时导航的第一页则直接返回首页；
5686,四川后台管理系统4.0优化,Feature,,已关闭,中,综艺、凤凰--列表页,张 岚,沈 玮,2015/10/21 16:45,epg,,2015/9/25,,,0,0,2015/9/25 13:06,2015/9/25 15:40,,,,,,FALSE,增加导航选中焦点图标
5685,四川后台管理系统4.0优化,Feature,,已关闭,中,综艺、凤凰--列表页,张 岚,沈 玮,2015/10/21 16:56,,,2015/9/25,,,0,0,2015/9/25 12:39,2015/9/25 15:40,,,,,,FALSE,当导航文字超过5个字时，文字滚动显示；
5682,四川后台管理系统4.0优化,Feature,,已关闭,中,展示栏目,张 岚,张 晓波,2015/12/7 17:19,DCMS 4.0,,2015/9/25,,,0,0,2015/9/25 10:35,2015/10/29 16:10,,,,,,FALSE,需求：展示栏目，如熊猫大首页中有15个展示栏目，修改后发布需要一个个点发布，需添加栏目发布功能，类似于编排发布右边的栏目发布功能；
5679,四川后台管理系统4.0优化,Feature,,反馈协商,中,内容编排,张 岚,张 晓波,2015/10/22 15:10,DCMS 4.0,,2015/9/25,,,0,0,2015/9/25 9:49,2015/10/22 15:10,,,,,,FALSE,需求：进行内容编排时可以选择批量添加时；选择内容 - 添加时间维度，如选择当天新增的内容；
5678,四川后台管理系统4.0优化,Bug,,已关闭,高,编排管理-栏目管理,张 岚,谢 佳作,2015/10/21 16:56,DCMS 4.0,,2015/9/25,,,0,0,2015/9/25 9:47,2015/10/21 16:51,,,,,,FALSE,问题：修改栏目信息后发布未进入二审直接进入到了现网；应配置为修改栏目信息后发布进入二审状态，审核后正式进入现网。
5676,四川后台管理系统4.0优化,Bug,,已关闭,中,模版绑定，参数设置时，如果是第一次上传图片，点击“图片”后出现的预览页面会报错404,夏 志远,张 晓波,2015/12/8 16:58,DCMS 4.0,2.1,2015/9/24,,,0,100,2015/9/24 17:51,2015/10/10 16:24,,,,,,FALSE,
5674,四川后台管理系统4.0优化,Bug,,已关闭,中,点击图文，报ORA-00904: "INFORMATIO0_"."IMG_PREFIX": 标识符无效,李 歆然,张 晓波,2015/12/7 17:31,DCMS 4.0,2.1,2015/9/24,,,0,100,2015/9/24 16:59,2015/10/10 16:02,,,,,,FALSE,如题
5673,四川后台管理系统4.0优化,Bug,,已关闭,中,外部链接的新建页面，链接类型 没有枚举数据，需求：需要有枚举数据,李 歆然,张 晓波,2015/12/7 17:27,DCMS 4.0,2.1,2015/9/24,,,0,100,2015/9/24 16:54,2015/10/10 16:25,,,,,,FALSE,
5656,四川后台管理系统4.0优化,Bug,,已关闭,高,epg--电影和剧集广告推荐位编排显示错误,谢 佳作,沈 玮,2015/11/30 10:10,,,2015/9/23,,,0,0,2015/9/23 17:57,2015/10/26 14:17,,,,,,FALSE,"重现步骤
1.在dcms后台将电影和电视剧中广告推荐位中的非默认显示元素删除，并且发布审核后，前台epg仍然有推荐位图片显示
2.查询前台数据库，推荐位中的显示元素并没有删除掉。
3.在前台数据库表中手动删除图片显示元素后，推荐位显示为不带图片的阴影条
期望
后台删除掉图片显示元素后，数据删除操作同步到前台数据库，并且前台epg页面不弹出广告推荐位
"
5651,四川后台管理系统4.0优化,Bug,,待验证,中,频道改版：直播大厅/回看，不论切换几次导航，遥控器按返回，都直接返回至第一个导航“全部”，而不是现在的逐级返回,夏 志远,施 涛,2015/10/30 15:14,epg,,2015/9/23,,,0,0,2015/9/23 16:43,2015/9/28 8:45,,,,,,FALSE,
5647,四川后台管理系统4.0优化,Bug,,已关闭,中,dcms--节目单搜索，按频道名称搜索频道及设置节目单起止时间均不起作用,谢 佳作,张 晓波,2015/10/14 10:54,DCMS 4.0,,2015/9/23,,,0,0,2015/9/23 14:51,2015/9/23 17:22,,,,,,FALSE,此问题之前解决过，今天测试频道改版时发现现网还是存在此问题。请检查dcms版本，如无问题，请重新修复次bug。
5640,四川后台管理系统4.0优化,Feature,,已关闭,中,dcms--展示栏目搜索功能无法搜索到子栏目,谢 佳作,张 晓波,2015/10/23 10:49,DCMS 4.0,,2015/9/23,,,0,0,2015/9/23 10:03,2015/10/23 10:49,,,,,,FALSE,"
1.目前只能根据名称或者栏目code搜索到一级展示栏目，如新闻和电影。
搜索新闻下面的“电影资讯”名称或者code，均无结果显示
期望：
根据子展示栏目名称或者code能够搜索到对应的展示栏目"
5626,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版：频道列表页，频道信息框顶部频道名称前没有频道编码，预期：添加频道编码,夏 志远,施 涛,2015/9/24 11:30,epg,,2015/9/22,,,0,100,2015/9/22 14:32,2015/9/23 13:42,,,,,,FALSE,
5625,四川后台管理系统4.0优化,Bug,,待验证,中,频道改版：字号大小修改，详情见描述,夏 志远,施 涛,2015/12/23 14:44,epg,,2015/9/22,,,0,0,2015/9/22 14:26,2015/9/23 13:42,,,,,,FALSE,"1.首页：左侧频道名称及中间推荐内容标题字号为24，预期：应为22
2.直播大厅/回看列表页导航字号为24，预期：应为22
3.直播大厅内容推荐位显示，所在栏目字号为36，类型字号为22，标题字号为28，所属频道、播放时间字号为19，预期：所在栏目黑体42号，内容类型20号，内容标题黑体30号，所属频道、播放时间黑体20号
4.回看内容推荐位显示，所在栏目字号为36，日期字号为22，标题字号为28，所属频道、播放时间字号为19，预期：所在栏目黑体42号，日期黑体20号，内容标题黑体30号，所属频道、播放时间黑体20号
5.频道列表页，频道分类为18号，日期为18号，星期为18号，频道为18号，节目单为18号，预期：频道分类为黑体24号，频道为黑体24号，日期为黑体24号，星期为黑体18号，节目单为黑体24号
6.频道列表页频道信息框，顶部频道字号为18，中部正播/将播为18号，预期:顶部频道为黑体26号,中部正播/将播为黑体20号"
5617,四川后台管理系统4.0优化,Bug,,已关闭,高,频道改版：频道列表页，节目单可连播，实际：不能连播,夏 志远,施 涛,2015/12/23 14:55,epg,,2015/9/21,,,0,100,2015/9/21 18:24,2015/9/23 13:42,,,,,,FALSE,
5616,四川后台管理系统4.0优化,Bug,,已关闭,高,频道改版：点击首页内容推荐位预告、回看、直播预期：分别进入不同的详情页，实际：共用直播详情页，点击预告无反映,夏 志远,施 涛,2015/9/24 15:27,epg,,2015/9/21,,,0,100,2015/9/21 18:22,2015/9/23 13:42,,,,,,FALSE,
5614,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版：直播详情页，预期：点击右侧节目单，视频窗播放，并能连播，实际：不能点击,夏 志远,施 涛,2015/9/24 15:28,epg,,2015/9/21,,,0,100,2015/9/21 17:09,2015/9/23 13:43,,,,,,FALSE,
5613,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版：回看/直播详情页右侧列表的标题不能滚动显示，预期：聚焦时能滚动显示,夏 志远,施 涛,2015/9/24 11:35,epg,,2015/9/21,,,0,100,2015/9/21 17:06,2015/9/21 17:53,,,,,,FALSE,
5612,四川后台管理系统4.0优化,Bug,,已关闭,中,电影/电视剧详情页，点击“加入收藏”，出现提示框，光标仍可移动到详情页右上角的功能键上，并可选中，预期：光标只能在提示框内移动,夏 志远,沈 玮,2015/10/8 16:01,epg,,2015/9/21,,,0,100,2015/9/21 16:27,2015/9/22 9:46,,,,,,FALSE,
5608,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版：直播大厅/回看，当导航个数超过10时会会显示在页面之外,夏 志远,施 涛,2015/9/24 11:35,epg,,2015/9/21,,,0,100,2015/9/21 10:18,2015/9/21 14:43,,,,,,FALSE,
5601,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻-专题，在专题页面点击页面上的返回按钮，回到专题列表页焦点会聚焦在第一页的第一个专题上，预期：焦点在所选专题上（按遥控上返回键，返回正常）,夏 志远,施 涛,2016/1/14 12:32,epg,,2015/9/18,,,0,0,2015/9/18 17:03,2015/9/18 17:11,,功能类,致命,,,FALSE,"例：
1.进入新闻-专题
2.翻页至第二页，点击专题“医药审批改革新规”，进入专题页
3.点击专题页右上角返回按钮
4.返回至专题列表页，但焦点在第一页的第一个专题上"
5597,四川后台管理系统4.0优化,Bug,,已关闭,中,创维/海信4K盒子：凤凰列表页翻页键“上一页”、“下一页”文字偏下，焦点框偏上,夏 志远,沈 玮,2016/1/14 10:53,epg,,2015/9/18,,,0,0,2015/9/18 16:22,2015/9/28 16:51,,功能类,致命,,,FALSE,!凤凰列表页翻页.jpg!
5596,四川后台管理系统4.0优化,Bug,,待升级,中,创维/海信4K盒子，教育模版，导航光标切边，焦点框和选中色块向上偏移,夏 志远,沈 玮,2015/11/13 17:40,epg,,2015/9/18,,,0,0,2015/9/18 16:10,2015/9/29 13:58,,,,,,FALSE,!教育.jpg!
5594,四川后台管理系统4.0优化,Bug,,已关闭,中,创维/海信4K盒子，电影/电视剧，播放页按返回，弹出提示框，但无焦点,夏 志远,施 涛,2016/1/14 11:42,epg,,2015/9/18,,,0,0,2015/9/18 15:56,2015/11/30 15:38,,功能类,致命,,,FALSE,
